date,store_nbr,transactions,day_of_week
2016-01-10,45.0,4551.0,Sunday
2016-01-11,45.0,3262.0,Monday
2016-01-12,45.0,3103.0,Tuesday
2016-01-13,45.0,3078.0,Wednesday
2016-01-14,45.0,2911.0,Thursday
2016-01-15,45.0,3741.0,Friday
2016-01-16,45.0,4564.0,Saturday
2016-01-17,45.0,4508.0,Sunday
2016-01-18,45.0,3433.0,Monday
2016-01-19,45.0,2875.0,Tuesday
2016-01-20,45.0,3435.0,Wednesday
2016-01-21,45.0,2833.0,Thursday
2016-01-22,45.0,3446.0,Friday
2016-01-23,45.0,4288.0,Saturday
2016-01-24,45.0,4332.0,Sunday
2016-01-25,45.0,2987.0,Monday
2016-01-26,45.0,2874.0,Tuesday
2016-01-27,45.0,2989.0,Wednesday
2016-01-28,45.0,2726.0,Thursday
2016-01-29,45.0,3521.0,Friday
2016-01-30,45.0,4322.0,Saturday
2016-01-31,45.0,4464.0,Sunday
2016-02-01,45.0,3648.0,Monday
2016-02-02,45.0,3289.0,Tuesday
2016-02-03,45.0,3351.0,Wednesday
2016-02-04,45.0,3313.0,Thursday
2016-02-05,45.0,3844.0,Friday
2016-02-06,45.0,4431.0,Saturday
2016-02-07,45.0,3549.0,Sunday
2016-02-08,45.0,3768.0,Monday
2016-02-09,45.0,3982.0,Tuesday
2016-02-10,45.0,3490.0,Wednesday
2016-02-11,45.0,3140.0,Thursday
2016-02-12,45.0,3850.0,Friday
2016-02-13,45.0,4302.0,Saturday
2016-02-14,45.0,4530.0,Sunday
2016-02-15,45.0,3428.0,Monday
2016-02-16,45.0,3037.0,Tuesday
2016-02-17,45.0,3310.0,Wednesday
2016-02-18,45.0,2869.0,Thursday
2016-02-19,45.0,3577.0,Friday
2016-02-20,45.0,4320.0,Saturday
2016-02-21,45.0,4404.0,Sunday
2016-02-22,45.0,3141.0,Monday
2016-02-23,45.0,2932.0,Tuesday
2016-02-24,45.0,3096.0,Wednesday
2016-02-25,45.0,2938.0,Thursday
2016-02-26,45.0,3352.0,Friday
2016-02-27,45.0,4146.0,Saturday
2016-02-28,45.0,4213.0,Sunday
2016-02-29,45.0,3285.0,Monday
2016-03-01,45.0,3441.0,Tuesday
2016-03-02,45.0,3535.0,Wednesday
2016-03-03,45.0,3054.0,Thursday
2016-03-04,45.0,3771.0,Friday
2016-03-05,45.0,4457.0,Saturday
2016-03-06,45.0,4512.0,Sunday
2016-03-07,45.0,3440.0,Monday
2016-03-08,45.0,3355.0,Tuesday
2016-03-09,45.0,3019.0,Wednesday
2016-03-10,45.0,2859.0,Thursday
2016-03-11,45.0,3543.0,Friday
2016-03-12,45.0,4211.0,Saturday
2016-03-13,45.0,4123.0,Sunday
2016-03-14,45.0,3147.0,Monday
2016-03-15,45.0,3034.0,Tuesday
2016-03-16,45.0,3252.0,Wednesday
2016-03-17,45.0,2911.0,Thursday
2016-03-18,45.0,3462.0,Friday
2016-03-19,45.0,4186.0,Saturday
2016-03-20,45.0,4015.0,Sunday
2016-03-21,45.0,3240.0,Monday
2016-03-22,45.0,2980.0,Tuesday
2016-03-23,45.0,3297.0,Wednesday
2016-03-24,45.0,3400.0,Thursday
2016-03-25,45.0,3316.0,Friday
2016-03-26,45.0,4319.0,Saturday
2016-03-27,45.0,3984.0,Sunday
2016-03-28,45.0,2953.0,Monday
2016-03-29,45.0,2734.0,Tuesday
2016-03-30,45.0,3009.0,Wednesday
2016-03-31,45.0,2942.0,Thursday
2016-04-01,45.0,3893.0,Friday
2016-04-02,45.0,4585.0,Saturday
2016-04-03,45.0,4688.0,Sunday
2016-04-04,45.0,3610.0,Monday
2016-04-05,45.0,3153.0,Tuesday
2016-04-06,45.0,3165.0,Wednesday
2016-04-07,45.0,3022.0,Thursday
2016-04-08,45.0,3571.0,Friday
2016-04-09,45.0,4254.0,Saturday
2016-04-10,45.0,4276.0,Sunday
2016-04-11,45.0,3113.0,Monday
2016-04-12,45.0,3283.0,Tuesday
2016-04-13,45.0,3068.0,Wednesday
2016-04-14,45.0,2793.0,Thursday
2016-04-15,45.0,3547.0,Friday
2016-04-16,45.0,3349.0,Saturday
2016-04-17,45.0,3386.0,Sunday
2016-04-18,45.0,3895.0,Monday
2016-04-19,45.0,3622.0,Tuesday
2016-04-20,45.0,3647.0,Wednesday
2016-04-21,45.0,3079.0,Thursday
2016-04-22,45.0,3570.0,Friday
2016-04-23,45.0,4345.0,Saturday
2016-04-24,45.0,4217.0,Sunday
2016-04-25,45.0,3059.0,Monday
2016-04-26,45.0,2933.0,Tuesday
2016-04-27,45.0,3156.0,Wednesday
2016-04-28,45.0,2726.0,Thursday
2016-04-29,45.0,3513.0,Friday
2016-04-30,45.0,4496.0,Saturday
2016-05-01,45.0,4569.0,Sunday
2016-05-02,45.0,3422.0,Monday
2016-05-03,45.0,3284.0,Tuesday
2016-05-04,45.0,3343.0,Wednesday
2016-05-05,45.0,3065.0,Thursday
2016-05-06,45.0,3843.0,Friday
2016-05-07,45.0,5139.0,Saturday
2016-05-08,45.0,4024.0,Sunday
2016-05-09,45.0,3227.0,Monday
2016-05-10,45.0,2927.0,Tuesday
2016-05-11,45.0,3074.0,Wednesday
2016-05-12,45.0,2943.0,Thursday
2016-05-13,45.0,3528.0,Friday
2016-05-14,45.0,4244.0,Saturday
2016-05-15,45.0,4264.0,Sunday
2016-05-16,45.0,3305.0,Monday
2016-05-17,45.0,2909.0,Tuesday
2016-05-18,45.0,3032.0,Wednesday
2016-05-19,45.0,2840.0,Thursday
2016-05-20,45.0,3641.0,Friday
2016-05-21,45.0,4087.0,Saturday
2016-05-22,45.0,4081.0,Sunday
2016-05-23,45.0,3053.0,Monday
2016-05-24,45.0,2714.0,Tuesday
2016-05-25,45.0,2887.0,Wednesday
2016-05-26,45.0,2981.0,Thursday
2016-05-27,45.0,4237.0,Friday
2016-05-28,45.0,4031.0,Saturday
2016-05-29,45.0,3944.0,Sunday
2016-05-30,45.0,3201.0,Monday
2016-05-31,45.0,3820.0,Tuesday
2016-06-01,45.0,3443.0,Wednesday
2016-06-02,45.0,3014.0,Thursday
2016-06-03,45.0,3651.0,Friday
2016-06-04,45.0,4385.0,Saturday
2016-06-05,45.0,4367.0,Sunday
2016-06-06,45.0,3275.0,Monday
2016-06-07,45.0,3131.0,Tuesday
2016-06-08,45.0,3202.0,Wednesday
2016-06-09,45.0,2801.0,Thursday
2016-06-10,45.0,3668.0,Friday
2016-06-11,45.0,4109.0,Saturday
2016-06-12,45.0,3919.0,Sunday
2016-06-13,45.0,3115.0,Monday
2016-06-14,45.0,2877.0,Tuesday
2016-06-15,45.0,3220.0,Wednesday
2016-06-16,45.0,3116.0,Thursday
2016-06-17,45.0,3948.0,Friday
2016-06-18,45.0,4780.0,Saturday
2016-06-19,45.0,3997.0,Sunday
2016-06-20,45.0,3255.0,Monday
2016-06-21,45.0,3077.0,Tuesday
2016-06-22,45.0,2943.0,Wednesday
2016-06-23,45.0,2873.0,Thursday
2016-06-24,45.0,3321.0,Friday
2016-06-25,45.0,4056.0,Saturday
2016-06-26,45.0,3922.0,Sunday
2016-06-27,45.0,2932.0,Monday
2016-06-28,45.0,2791.0,Tuesday
2016-06-29,45.0,3068.0,Wednesday
2016-06-30,45.0,2923.0,Thursday
2016-07-01,45.0,3883.0,Friday
2016-07-02,45.0,4225.0,Saturday
2016-07-03,45.0,4407.0,Sunday
2016-07-04,45.0,3496.0,Monday
2016-07-05,45.0,3222.0,Tuesday
2016-07-06,45.0,3468.0,Wednesday
2016-07-07,45.0,3059.0,Thursday
2016-07-08,45.0,3776.0,Friday
2016-07-09,45.0,4196.0,Saturday
2016-07-10,45.0,3952.0,Sunday
2016-07-11,45.0,3431.0,Monday
2016-07-12,45.0,3017.0,Tuesday
2016-07-13,45.0,3045.0,Wednesday
2016-07-14,45.0,2789.0,Thursday
2016-07-15,45.0,3573.0,Friday
2016-07-16,45.0,4190.0,Saturday
2016-07-17,45.0,4065.0,Sunday
2016-07-18,45.0,3250.0,Monday
2016-07-19,45.0,3169.0,Tuesday
2016-07-20,45.0,3445.0,Wednesday
2016-07-21,45.0,3051.0,Thursday
2016-07-22,45.0,3603.0,Friday
2016-07-23,45.0,3992.0,Saturday
2016-07-24,45.0,4039.0,Sunday
2016-07-25,45.0,3367.0,Monday
2016-07-26,45.0,3122.0,Tuesday
2016-07-27,45.0,3273.0,Wednesday
2016-07-28,45.0,2866.0,Thursday
2016-07-29,45.0,3739.0,Friday
2016-07-30,45.0,4186.0,Saturday
2016-07-31,45.0,4288.0,Sunday
2016-08-01,45.0,3853.0,Monday
2016-08-02,45.0,3443.0,Tuesday
2016-08-03,45.0,3584.0,Wednesday
2016-08-04,45.0,3270.0,Thursday
2016-08-05,45.0,3776.0,Friday
2016-08-06,45.0,4370.0,Saturday
2016-08-07,45.0,4111.0,Sunday
2016-08-08,45.0,3476.0,Monday
2016-08-09,45.0,3141.0,Tuesday
2016-08-10,45.0,3324.0,Wednesday
2016-08-11,45.0,3284.0,Thursday
2016-08-12,45.0,3990.0,Friday
2016-08-13,45.0,3871.0,Saturday
2016-08-14,45.0,3707.0,Sunday
2016-08-15,45.0,3625.0,Monday
2016-08-16,45.0,3482.0,Tuesday
2016-08-17,45.0,3606.0,Wednesday
2016-08-18,45.0,3221.0,Thursday
2016-08-19,45.0,3754.0,Friday
2016-08-20,45.0,4362.0,Saturday
2016-08-21,45.0,4237.0,Sunday
2016-08-22,45.0,3656.0,Monday
2016-08-23,45.0,3346.0,Tuesday
2016-08-24,45.0,3727.0,Wednesday
2016-08-25,45.0,3029.0,Thursday
2016-08-26,45.0,3808.0,Friday
2016-08-27,45.0,4142.0,Saturday
2016-08-28,45.0,4046.0,Sunday
2016-08-29,45.0,3288.0,Monday
2016-08-30,45.0,3179.0,Tuesday
2016-08-31,45.0,3431.0,Wednesday
2016-09-01,45.0,3399.0,Thursday
2016-09-02,45.0,4168.0,Friday
2016-09-03,45.0,4443.0,Saturday
2016-09-04,45.0,4252.0,Sunday
2016-09-05,45.0,3810.0,Monday
2016-09-06,45.0,3741.0,Tuesday
2016-09-07,45.0,3473.0,Wednesday
2016-09-08,45.0,3155.0,Thursday
2016-09-09,45.0,3619.0,Friday
2016-09-10,45.0,4301.0,Saturday
2016-09-11,45.0,4466.0,Sunday
2016-09-12,45.0,3305.0,Monday
2016-09-13,45.0,2983.0,Tuesday
2016-09-14,45.0,3267.0,Wednesday
2016-09-15,45.0,3060.0,Thursday
2016-09-16,45.0,3675.0,Friday
2016-09-17,45.0,4397.0,Saturday
2016-09-18,45.0,4584.0,Sunday
2016-09-19,45.0,3340.0,Monday
2016-09-20,45.0,3215.0,Tuesday
2016-09-21,45.0,3144.0,Wednesday
2016-09-22,45.0,2807.0,Thursday
2016-09-23,45.0,3632.0,Friday
2016-09-24,45.0,4260.0,Saturday
2016-09-25,45.0,4304.0,Sunday
2016-09-26,45.0,3203.0,Monday
2016-09-27,45.0,2821.0,Tuesday
2016-09-28,45.0,3007.0,Wednesday
2016-09-29,45.0,2701.0,Thursday
2016-09-30,45.0,3654.0,Friday
2016-10-01,45.0,4789.0,Saturday
2016-10-02,45.0,4742.0,Sunday
2016-10-03,45.0,3526.0,Monday
2016-10-04,45.0,3301.0,Tuesday
2016-10-05,45.0,3257.0,Wednesday
2016-10-06,45.0,2919.0,Thursday
2016-10-07,45.0,3506.0,Friday
2016-10-08,45.0,4343.0,Saturday
2016-10-09,45.0,4500.0,Sunday
2016-10-10,45.0,3150.0,Monday
2016-10-11,45.0,2955.0,Tuesday
2016-10-12,45.0,3136.0,Wednesday
2016-10-13,45.0,2921.0,Thursday
2016-10-14,45.0,3354.0,Friday
2016-10-15,45.0,4175.0,Saturday
2016-10-16,45.0,4403.0,Sunday
2016-10-17,45.0,3218.0,Monday
2016-10-18,45.0,2905.0,Tuesday
2016-10-19,45.0,2918.0,Wednesday
2016-10-20,45.0,3051.0,Thursday
2016-10-21,45.0,3667.0,Friday
2016-10-22,45.0,4114.0,Saturday
2016-10-23,45.0,4462.0,Sunday
2016-10-24,45.0,3027.0,Monday
2016-10-25,45.0,2925.0,Tuesday
2016-10-26,45.0,3000.0,Wednesday
2016-10-27,45.0,2854.0,Thursday
2016-10-28,45.0,3505.0,Friday
2016-10-29,45.0,3993.0,Saturday
2016-10-30,45.0,4278.0,Sunday
2016-10-31,45.0,3218.0,Monday
2016-11-01,45.0,3651.0,Tuesday
2016-11-02,45.0,4140.0,Wednesday
2016-11-03,45.0,3992.0,Thursday
2016-11-04,45.0,4294.0,Friday
2016-11-05,45.0,4396.0,Saturday
2016-11-06,45.0,4544.0,Sunday
2016-11-07,45.0,3564.0,Monday
2016-11-08,45.0,3249.0,Tuesday
2016-11-09,45.0,3383.0,Wednesday
2016-11-10,45.0,2928.0,Thursday
2016-11-11,45.0,3634.0,Friday
2016-11-12,45.0,4186.0,Saturday
2016-11-13,45.0,4605.0,Sunday
2016-11-14,45.0,3258.0,Monday
2016-11-15,45.0,2959.0,Tuesday
2016-11-16,45.0,3485.0,Wednesday
2016-11-17,45.0,3044.0,Thursday
2016-11-18,45.0,3623.0,Friday
2016-11-19,45.0,4470.0,Saturday
2016-11-20,45.0,4645.0,Sunday
2016-11-21,45.0,3413.0,Monday
2016-11-22,45.0,3536.0,Tuesday
2016-11-23,45.0,3620.0,Wednesday
2016-11-24,45.0,3133.0,Thursday
2016-11-25,45.0,4494.0,Friday
2016-11-26,45.0,4519.0,Saturday
2016-11-27,45.0,4679.0,Sunday
2016-11-28,45.0,3356.0,Monday
2016-11-29,45.0,2941.0,Tuesday
2016-11-30,45.0,3434.0,Wednesday
2016-12-01,45.0,3458.0,Thursday
2016-12-02,45.0,3913.0,Friday
2016-12-03,45.0,4505.0,Saturday
2016-12-04,45.0,4787.0,Sunday
2016-12-05,45.0,3787.0,Monday
2016-12-06,45.0,4516.0,Tuesday
2016-12-07,45.0,3752.0,Wednesday
2016-12-08,45.0,3396.0,Thursday
2016-12-09,45.0,4157.0,Friday
2016-12-10,45.0,4773.0,Saturday
2016-12-11,45.0,4686.0,Sunday
2016-12-12,45.0,3658.0,Monday
2016-12-13,45.0,3667.0,Tuesday
2016-12-14,45.0,3801.0,Wednesday
2016-12-15,45.0,4127.0,Thursday
2016-12-16,45.0,4895.0,Friday
2016-12-17,45.0,5360.0,Saturday
2016-12-18,45.0,5628.0,Sunday
2016-12-19,45.0,5069.0,Monday
2016-12-20,45.0,5471.0,Tuesday
2016-12-21,45.0,6367.0,Wednesday
2016-12-22,45.0,6596.0,Thursday
2016-12-23,45.0,7293.0,Friday
2016-12-24,45.0,6637.0,Saturday
2016-12-25,45.0,0.0,Sunday
2016-12-26,45.0,5262.0,Monday
2016-12-27,45.0,4244.0,Tuesday
2016-12-28,45.0,4790.0,Wednesday
2016-12-29,45.0,4444.0,Thursday
2016-12-30,45.0,5798.0,Friday
2016-12-31,45.0,4701.0,Saturday
2017-01-01,45.0,0.0,Sunday
2017-01-02,45.0,5218.0,Monday
2017-01-03,45.0,4129.0,Tuesday
2017-01-04,45.0,4016.0,Wednesday
2017-01-05,45.0,3575.0,Thursday
2017-01-06,45.0,4348.0,Friday
2017-01-07,45.0,4783.0,Saturday
2017-01-08,45.0,4691.0,Sunday
2017-01-09,45.0,3497.0,Monday
2017-01-10,45.0,3218.0,Tuesday
2017-01-11,45.0,3402.0,Wednesday
2017-01-12,45.0,3073.0,Thursday
2017-01-13,45.0,3810.0,Friday
2017-01-14,45.0,4549.0,Saturday
2017-01-15,45.0,4529.0,Sunday
2017-01-16,45.0,3502.0,Monday
2017-01-17,45.0,3171.0,Tuesday
2017-01-18,45.0,3300.0,Wednesday
2017-01-19,45.0,3023.0,Thursday
2017-01-20,45.0,3733.0,Friday
2017-01-21,45.0,4666.0,Saturday
2017-01-22,45.0,4513.0,Sunday
2017-01-23,45.0,3414.0,Monday
2017-01-24,45.0,3115.0,Tuesday
2017-01-25,45.0,3246.0,Wednesday
2017-01-26,45.0,2749.0,Thursday
2017-01-27,45.0,3643.0,Friday
2017-01-28,45.0,4390.0,Saturday
2017-01-29,45.0,4351.0,Sunday
2017-01-30,45.0,3118.0,Monday
2017-01-31,45.0,3272.0,Tuesday
2017-02-01,45.0,3755.0,Wednesday
2017-02-02,45.0,3407.0,Thursday
2017-02-03,45.0,4210.0,Friday
2017-02-04,45.0,4829.0,Saturday
2017-02-05,45.0,4517.0,Sunday
2017-02-06,45.0,3748.0,Monday
2017-02-07,45.0,3470.0,Tuesday
2017-02-08,45.0,3678.0,Wednesday
2017-02-09,45.0,3349.0,Thursday
2017-02-10,45.0,4226.0,Friday
2017-02-11,45.0,4470.0,Saturday
2017-02-12,45.0,4433.0,Sunday
2017-02-13,45.0,4335.0,Monday
2017-02-14,45.0,3884.0,Tuesday
2017-02-15,45.0,3410.0,Wednesday
2017-02-16,45.0,3182.0,Thursday
2017-02-17,45.0,3678.0,Friday
2017-02-18,45.0,4451.0,Saturday
2017-02-19,45.0,3302.0,Sunday
2017-02-20,45.0,3349.0,Monday
2017-02-21,45.0,3278.0,Tuesday
2017-02-22,45.0,3359.0,Wednesday
2017-02-23,45.0,3486.0,Thursday
2017-02-24,45.0,3937.0,Friday
2017-02-25,45.0,4514.0,Saturday
2017-02-26,45.0,3748.0,Sunday
2017-02-27,45.0,3901.0,Monday
2017-02-28,45.0,4463.0,Tuesday
2017-03-01,45.0,3897.0,Wednesday
2017-03-02,45.0,3482.0,Thursday
2017-03-03,45.0,4109.0,Friday
2017-03-04,45.0,4724.0,Saturday
2017-03-05,45.0,4698.0,Sunday
2017-03-06,45.0,3425.0,Monday
2017-03-07,45.0,3319.0,Tuesday
2017-03-08,45.0,3755.0,Wednesday
2017-03-09,45.0,2979.0,Thursday
2017-03-10,45.0,3764.0,Friday
2017-03-11,45.0,4417.0,Saturday
2017-03-12,45.0,4588.0,Sunday
2017-03-13,45.0,3346.0,Monday
2017-03-14,45.0,3038.0,Tuesday
2017-03-15,45.0,3479.0,Wednesday
2017-03-16,45.0,3215.0,Thursday
2017-03-17,45.0,3925.0,Friday
2017-03-18,45.0,4396.0,Saturday
2017-03-19,45.0,4733.0,Sunday
2017-03-20,45.0,3697.0,Monday
2017-03-21,45.0,3207.0,Tuesday
2017-03-22,45.0,3413.0,Wednesday
2017-03-23,45.0,3040.0,Thursday
2017-03-24,45.0,3584.0,Friday
2017-03-25,45.0,4534.0,Saturday
2017-03-26,45.0,4536.0,Sunday
2017-03-27,45.0,3250.0,Monday
2017-03-28,45.0,2988.0,Tuesday
2017-03-29,45.0,3448.0,Wednesday
2017-03-30,45.0,3015.0,Thursday
2017-03-31,45.0,3967.0,Friday
2017-04-01,45.0,5153.0,Saturday
2017-04-02,45.0,4020.0,Sunday
2017-04-03,45.0,292.0,Monday
2017-04-04,45.0,3687.0,Tuesday
2017-04-05,45.0,3762.0,Wednesday
2017-04-06,45.0,3349.0,Thursday
2017-04-07,45.0,3918.0,Friday
2017-04-08,45.0,4652.0,Saturday
2017-04-09,45.0,4600.0,Sunday
2017-04-10,45.0,3633.0,Monday
2017-04-11,45.0,3571.0,Tuesday
2017-04-12,45.0,3555.0,Wednesday
2017-04-13,45.0,3875.0,Thursday
2017-04-14,45.0,3882.0,Friday
2017-04-15,45.0,4712.0,Saturday
2017-04-16,45.0,4567.0,Sunday
2017-04-17,45.0,3483.0,Monday
2017-04-18,45.0,3236.0,Tuesday
2017-04-19,45.0,3441.0,Wednesday
2017-04-20,45.0,3255.0,Thursday
2017-04-21,45.0,3934.0,Friday
2017-04-22,45.0,4600.0,Saturday
2017-04-23,45.0,4676.0,Sunday
2017-04-24,45.0,3347.0,Monday
2017-04-25,45.0,3157.0,Tuesday
2017-04-26,45.0,3496.0,Wednesday
2017-04-27,45.0,3085.0,Thursday
2017-04-28,45.0,3761.0,Friday
2017-04-29,45.0,4567.0,Saturday
2017-04-30,45.0,4467.0,Sunday
2017-05-01,45.0,5012.0,Monday
2017-05-02,45.0,3587.0,Tuesday
2017-05-03,45.0,3628.0,Wednesday
2017-05-04,45.0,3259.0,Thursday
2017-05-05,45.0,3879.0,Friday
2017-05-06,45.0,4704.0,Saturday
2017-05-07,45.0,4656.0,Sunday
2017-05-08,45.0,3540.0,Monday
2017-05-09,45.0,3288.0,Tuesday
2017-05-10,45.0,3491.0,Wednesday
2017-05-11,45.0,3148.0,Thursday
2017-05-12,45.0,4151.0,Friday
2017-05-13,45.0,5503.0,Saturday
2017-05-14,45.0,4457.0,Sunday
2017-05-15,45.0,3534.0,Monday
2017-05-16,45.0,3345.0,Tuesday
2017-05-17,45.0,3553.0,Wednesday
2017-05-18,45.0,3109.0,Thursday
2017-05-19,45.0,3930.0,Friday
2017-05-20,45.0,4424.0,Saturday
2017-05-21,45.0,4725.0,Sunday
2017-05-22,45.0,3466.0,Monday
2017-05-23,45.0,3242.0,Tuesday
2017-05-24,45.0,3417.0,Wednesday
2017-05-25,45.0,3199.0,Thursday
2017-05-26,45.0,4569.0,Friday
2017-05-27,45.0,4333.0,Saturday
2017-05-28,45.0,4382.0,Sunday
2017-05-29,45.0,3380.0,Monday
2017-05-30,45.0,3233.0,Tuesday
2017-05-31,45.0,3538.0,Wednesday
2017-06-01,45.0,3717.0,Thursday
2017-06-02,45.0,4234.0,Friday
2017-06-03,45.0,4747.0,Saturday
2017-06-04,45.0,5074.0,Sunday
2017-06-05,45.0,3745.0,Monday
2017-06-06,45.0,3368.0,Tuesday
2017-06-07,45.0,3608.0,Wednesday
2017-06-08,45.0,3092.0,Thursday
2017-06-09,45.0,3951.0,Friday
2017-06-10,45.0,4481.0,Saturday
2017-06-11,45.0,4827.0,Sunday
2017-06-12,45.0,3372.0,Monday
2017-06-13,45.0,3280.0,Tuesday
2017-06-14,45.0,3493.0,Wednesday
2017-06-15,45.0,3358.0,Thursday
2017-06-16,45.0,4374.0,Friday
2017-06-17,45.0,5247.0,Saturday
2017-06-18,45.0,4398.0,Sunday
2017-06-19,45.0,3339.0,Monday
2017-06-20,45.0,3456.0,Tuesday
2017-06-21,45.0,3345.0,Wednesday
2017-06-22,45.0,3022.0,Thursday
2017-06-23,45.0,3985.0,Friday
2017-06-24,45.0,4508.0,Saturday
2017-06-25,45.0,4470.0,Sunday
2017-06-26,45.0,3205.0,Monday
2017-06-27,45.0,3115.0,Tuesday
2017-06-28,45.0,3269.0,Wednesday
2017-06-29,45.0,3048.0,Thursday
2017-06-30,45.0,4137.0,Friday
2017-07-01,45.0,4941.0,Saturday
2017-07-02,45.0,5007.0,Sunday
2017-07-03,45.0,3891.0,Monday
2017-07-04,45.0,3742.0,Tuesday
2017-07-05,45.0,3636.0,Wednesday
2017-07-06,45.0,3336.0,Thursday
2017-07-07,45.0,4085.0,Friday
2017-07-08,45.0,4594.0,Saturday
2017-07-09,45.0,4624.0,Sunday
2017-07-10,45.0,3583.0,Monday
2017-07-11,45.0,3254.0,Tuesday
2017-07-12,45.0,3300.0,Wednesday
2017-07-13,45.0,3138.0,Thursday
2017-07-14,45.0,3876.0,Friday
2017-07-15,45.0,4419.0,Saturday
2017-07-16,45.0,4657.0,Sunday
2017-07-17,45.0,3598.0,Monday
2017-07-18,45.0,3336.0,Tuesday
2017-07-19,45.0,3598.0,Wednesday
2017-07-20,45.0,3490.0,Thursday
2017-07-21,45.0,3954.0,Friday
2017-07-22,45.0,4406.0,Saturday
2017-07-23,45.0,4557.0,Sunday
2017-07-24,45.0,3560.0,Monday
2017-07-25,45.0,3279.0,Tuesday
2017-07-26,45.0,3349.0,Wednesday
2017-07-27,45.0,3257.0,Thursday
2017-07-28,45.0,4053.0,Friday
2017-07-29,45.0,4462.0,Saturday
2017-07-30,45.0,4610.0,Sunday
2017-07-31,45.0,3790.0,Monday
2017-08-01,45.0,3701.0,Tuesday
2017-08-02,45.0,3851.0,Wednesday
2017-08-03,45.0,3598.0,Thursday
2017-08-04,45.0,4132.0,Friday
2017-08-05,45.0,4684.0,Saturday
2017-08-06,45.0,4598.0,Sunday
2017-08-07,45.0,3756.0,Monday
2017-08-08,45.0,3476.0,Tuesday
2017-08-09,45.0,3631.0,Wednesday
2017-08-10,45.0,3540.0,Thursday
2017-08-11,45.0,4302.0,Friday
2017-08-12,45.0,3994.0,Saturday
2017-08-13,45.0,4054.0,Sunday
2017-08-14,45.0,3743.0,Monday
2017-08-15,45.0,3685.0,Tuesday
2013-01-01,46.0,0.0,Tuesday
2013-01-02,46.0,4886.0,Wednesday
2013-01-03,46.0,3438.0,Thursday
2013-01-04,46.0,3434.0,Friday
2013-01-05,46.0,4935.0,Saturday
2013-01-06,46.0,5401.0,Sunday
2013-01-07,46.0,3205.0,Monday
2013-01-08,46.0,3061.0,Tuesday
2013-01-09,46.0,2989.0,Wednesday
2013-01-10,46.0,2627.0,Thursday
2013-01-11,46.0,2892.0,Friday
2013-01-12,46.0,4263.0,Saturday
2013-01-13,46.0,4713.0,Sunday
2013-01-14,46.0,2780.0,Monday
2013-01-15,46.0,2973.0,Tuesday
2013-01-16,46.0,3034.0,Wednesday
2013-01-17,46.0,2807.0,Thursday
2013-01-18,46.0,2907.0,Friday
2013-01-19,46.0,4372.0,Saturday
2013-01-20,46.0,4696.0,Sunday
2013-01-21,46.0,3186.0,Monday
2013-01-22,46.0,2786.0,Tuesday
2013-01-23,46.0,2901.0,Wednesday
2013-01-24,46.0,2623.0,Thursday
2013-01-25,46.0,3109.0,Friday
2013-01-26,46.0,4364.0,Saturday
2013-01-27,46.0,4494.0,Sunday
2013-01-28,46.0,2797.0,Monday
2013-01-29,46.0,2723.0,Tuesday
2013-01-30,46.0,3005.0,Wednesday
2013-01-31,46.0,3042.0,Thursday
2013-02-01,46.0,3521.0,Friday
2013-02-02,46.0,4902.0,Saturday
2013-02-03,46.0,4794.0,Sunday
2013-02-04,46.0,3382.0,Monday
2013-02-05,46.0,3481.0,Tuesday
2013-02-06,46.0,3213.0,Wednesday
2013-02-07,46.0,3189.0,Thursday
2013-02-08,46.0,3456.0,Friday
2013-02-09,46.0,4239.0,Saturday
2013-02-10,46.0,3460.0,Sunday
2013-02-11,46.0,3579.0,Monday
2013-02-12,46.0,3845.0,Tuesday
2013-02-13,46.0,3305.0,Wednesday
2013-02-14,46.0,3984.0,Thursday
2013-02-15,46.0,3323.0,Friday
2013-02-16,46.0,4753.0,Saturday
2013-02-17,46.0,3957.0,Sunday
2013-02-18,46.0,3231.0,Monday
2013-02-19,46.0,2723.0,Tuesday
2013-02-20,46.0,3049.0,Wednesday
2013-02-21,46.0,2820.0,Thursday
2013-02-22,46.0,2959.0,Friday
2013-02-23,46.0,4132.0,Saturday
2013-02-24,46.0,4501.0,Sunday
2013-02-25,46.0,2860.0,Monday
2013-02-26,46.0,2652.0,Tuesday
2013-02-27,46.0,2866.0,Wednesday
2013-02-28,46.0,2908.0,Thursday
2013-03-01,46.0,3405.0,Friday
2013-03-02,46.0,4908.0,Saturday
2013-03-03,46.0,5095.0,Sunday
2013-03-04,46.0,3300.0,Monday
2013-03-05,46.0,2954.0,Tuesday
2013-03-06,46.0,3082.0,Wednesday
2013-03-07,46.0,3052.0,Thursday
2013-03-08,46.0,3451.0,Friday
2013-03-09,46.0,4414.0,Saturday
2013-03-10,46.0,4667.0,Sunday
2013-03-11,46.0,3068.0,Monday
2013-03-12,46.0,2727.0,Tuesday
2013-03-13,46.0,2773.0,Wednesday
2013-03-14,46.0,2560.0,Thursday
2013-03-15,46.0,3114.0,Friday
2013-03-16,46.0,4505.0,Saturday
2013-03-17,46.0,5090.0,Sunday
2013-03-18,46.0,3129.0,Monday
2013-03-19,46.0,2678.0,Tuesday
2013-03-20,46.0,3017.0,Wednesday
2013-03-21,46.0,2631.0,Thursday
2013-03-22,46.0,2844.0,Friday
